geneId	chromosome	geneStart	geneEnd	unique	genomeId2	geneIdG2	chromosomeG2	geneStartG2	geneEndG2	type
Bradi1g68607.v3.1	Bd1	67374024	67376094	N	1	Bradi3g37967.v3.1	Bd3	40234818	40236812	M
Bradi1g68620.v3.1	Bd1	67381210	67386671	N	1	Bradi1g68620.v3.1	Bd1	67381210	67386671	L
Bradi1g68620.v3.1	Bd1	67381210	67386671	N	1	Bradi3g19550.v3.1	Bd3	18407903	18411789	M
Bradi1g68630.v3.1	Bd1	67386217	67388284	Y	1	Bradi1g68630.v3.1	Bd1	67386217	67388284	L
Bradi1g68640.v3.1	Bd1	67393228	67400519	Y	1	Bradi1g68640.v3.1	Bd1	67393228	67400519	L
Bradi1g68650.v3.1	Bd1	67400906	67403261	Y	1	Bradi1g68650.v3.1	Bd1	67400906	67403261	L
Bradi1g68660.v3.1	Bd1	67410003	67415500	Y	1	Bradi1g68660.v3.1	Bd1	67410003	67415500	L
Bradi1g68670.v3.1	Bd1	67415026	67417433	Y	1	Bradi1g68670.v3.1	Bd1	67415026	67417433	L
Bradi1g68680.v3.1	Bd1	67429693	67433416	Y	1	Bradi1g68680.v3.1	Bd1	67429693	67433416	L
Bradi1g68690.v3.1	Bd1	67435998	67437127	Y	1	Bradi1g68690.v3.1	Bd1	67435998	67437127	L
Bradi1g68697.v3.1	Bd1	67443466	67446490	Y	1	Bradi1g68697.v3.1	Bd1	67443466	67446490	L
Bradi1g68701.v3.1	Bd1	67446250	67447635	Y	1	Bradi1g68701.v3.1	Bd1	67446250	67447635	L
Bradi1g68705.v3.1	Bd1	67447058	67447881	Y	1	Bradi1g68705.v3.1	Bd1	67447058	67447881	L
Bradi1g68710.v3.1	Bd1	67452923	67459350	Y	1	Bradi1g68710.v3.1	Bd1	67452923	67459350	L
Bradi1g68720.v3.1	Bd1	67460010	67463335	Y	1	Bradi1g68720.v3.1	Bd1	67460010	67463335	L
Bradi1g68730.v3.1	Bd1	67473066	67477313	Y	1	Bradi1g68730.v3.1	Bd1	67473066	67477313	L
Bradi1g68740.v3.1	Bd1	67478852	67481147	Y	1	Bradi1g68740.v3.1	Bd1	67478852	67481147	L
Bradi1g68750.v3.1	Bd1	67482168	67487105	Y	1	Bradi1g68750.v3.1	Bd1	67482168	67487105	L
Bradi1g68757.v3.1	Bd1	67487843	67499685	Y	1	Bradi1g68757.v3.1	Bd1	67487843	67499685	L
Bradi1g68780.v3.1	Bd1	67501772	67502371	Y	1	Bradi1g68780.v3.1	Bd1	67501772	67502371	L
Bradi1g68800.v3.1	Bd1	67508699	67509992	Y	1	Bradi1g68800.v3.1	Bd1	67508699	67509992	L
Bradi1g68807.v3.1	Bd1	67513313	67515779	Y	1	Bradi1g68807.v3.1	Bd1	67513313	67515779	L
Bradi1g68820.v3.1	Bd1	67520263	67524423	Y	1	Bradi1g68820.v3.1	Bd1	67520263	67524423	L
Bradi1g68830.v3.1	Bd1	67525233	67530916	N	1	Bradi1g68830.v3.1	Bd1	67525233	67530916	L
Bradi1g68830.v3.1	Bd1	67525233	67530916	N	1	Bradi1g68837.v3.1	Bd1	67531289	67539368	M
Bradi1g68837.v3.1	Bd1	67531289	67539368	N	1	Bradi1g68830.v3.1	Bd1	67525233	67530916	M
Bradi1g68837.v3.1	Bd1	67531289	67539368	N	1	Bradi1g68837.v3.1	Bd1	67531289	67539368	M
Bradi1g68843.v3.1	Bd1	67532113	67532833	Y	1	Bradi1g68843.v3.1	Bd1	67532113	67532833	L
Bradi1g68850.v3.1	Bd1	67547164	67551148	Y	1	Bradi1g68850.v3.1	Bd1	67547164	67551148	L
Bradi1g68860.v3.1	Bd1	67551488	67555273	Y	1	Bradi1g68860.v3.1	Bd1	67551488	67555273	L
Bradi1g68870.v3.1	Bd1	67555437	67557629	Y	1	Bradi1g68870.v3.1	Bd1	67555437	67557629	L
Bradi1g68880.v3.1	Bd1	67557801	67561531	Y	1	Bradi1g68880.v3.1	Bd1	67557801	67561531	L
Bradi1g68887.v3.1	Bd1	67566612	67568393	Y	1	Bradi1g68887.v3.1	Bd1	67566612	67568393	L
Bradi1g68900.v3.1	Bd1	67569340	67571355	Y	1	Bradi1g68900.v3.1	Bd1	67569340	67571355	L
Bradi1g68910.v3.1	Bd1	67573818	67578221	Y	1	Bradi1g68910.v3.1	Bd1	67573818	67578221	L
Bradi1g68912.v3.1	Bd1	67581844	67582182	Y	1	Bradi1g68912.v3.1	Bd1	67581844	67582182	L
Bradi1g68914.v3.1	Bd1	67583948	67585384	N	1	Bradi3g12585.v3.1	Bd3	11315106	11315453	M
Bradi1g68914.v3.1	Bd1	67583948	67585384	N	1	Bradi1g68914.v3.1	Bd1	67583948	67585384	L
Bradi1g68918.v3.1	Bd1	67600829	67604927	Y	1	Bradi1g68918.v3.1	Bd1	67600829	67604927	L
Bradi1g68927.v3.1	Bd1	67607146	67608809	Y	1	Bradi1g68927.v3.1	Bd1	67607146	67608809	L
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi1g32860.v3.1	Bd1	28413249	28416066	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi1g56230.v3.1	Bd1	55065284	55066467	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi3g52300.v3.1	Bd3	53011132	53013138	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi4g30470.v3.1	Bd4	36112175	36115063	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi1g68940.v3.1	Bd1	67610496	67612938	L
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi4g38540.v3.1	Bd4	43363599	43365497	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi1g67545.v3.1	Bd1	66409360	66411478	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi1g30940.v3.1	Bd1	26501983	26504414	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi3g04730.v3.1	Bd3	3244701	3247978	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi2g12280.v3.1	Bd2	10637227	10640012	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi1g32460.v3.1	Bd1	27892213	27895100	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi1g32700.v3.1	Bd1	28207665	28210051	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi3g03957.v3.1	Bd3	2691740	2694775	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi3g15350.v3.1	Bd3	13714648	13717052	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi2g34750.v3.1	Bd2	34581968	34582800	M
Bradi1g68940.v3.1	Bd1	67610496	67612938	N	1	Bradi2g12326.v3.1	Bd2	10671507	10673214	M
Bradi1g68945.v3.1	Bd1	67613594	67614875	Y	1	Bradi1g68945.v3.1	Bd1	67613594	67614875	L
Bradi1g68950.v3.1	Bd1	67619392	67624162	Y	1	Bradi1g68950.v3.1	Bd1	67619392	67624162	L
Bradi1g68957.v3.1	Bd1	67637013	67644292	Y	1	Bradi1g68957.v3.1	Bd1	67637013	67644292	L
Bradi1g68970.v3.1	Bd1	67644802	67646973	Y	1	Bradi1g68970.v3.1	Bd1	67644802	67646973	L
Bradi1g68985.v3.1	Bd1	67651091	67660480	Y	1	Bradi1g68985.v3.1	Bd1	67651091	67660480	L
Bradi1g69000.v3.1	Bd1	67663421	67671687	Y	1	Bradi1g69000.v3.1	Bd1	67663421	67671687	L
Bradi1g69005.v3.1	Bd1	67672342	67674040	Y	1	Bradi1g69005.v3.1	Bd1	67672342	67674040	L
Bradi1g69010.v3.1	Bd1	67679651	67688220	Y	1	Bradi1g69010.v3.1	Bd1	67679651	67688220	L
Bradi1g69020.v3.1	Bd1	67687617	67690088	Y	1	Bradi1g69020.v3.1	Bd1	67687617	67690088	L
Bradi1g69030.v3.1	Bd1	67695303	67700469	Y	1	Bradi1g69030.v3.1	Bd1	67695303	67700469	L
Bradi1g69040.v3.1	Bd1	67713632	67720152	Y	1	Bradi1g69040.v3.1	Bd1	67713632	67720152	L
Bradi1g69044.v3.1	Bd1	67718395	67721190	Y	1	Bradi1g69044.v3.1	Bd1	67718395	67721190	L
Bradi1g69048.v3.1	Bd1	67722071	67724059	Y	1	Bradi1g69048.v3.1	Bd1	67722071	67724059	L
Bradi1g69052.v3.1	Bd1	67729033	67730314	Y	1	Bradi1g69052.v3.1	Bd1	67729033	67730314	L
Bradi1g69057.v3.1	Bd1	67730698	67734765	Y	1	Bradi1g69057.v3.1	Bd1	67730698	67734765	L
Bradi1g69063.v3.1	Bd1	67742545	67743264	Y	1	Bradi1g69063.v3.1	Bd1	67742545	67743264	L
Bradi1g69070.v3.1	Bd1	67744018	67746616	Y	1	Bradi1g69070.v3.1	Bd1	67744018	67746616	L
Bradi1g69080.v3.1	Bd1	67753444	67756904	Y	1	Bradi1g69080.v3.1	Bd1	67753444	67756904	L
Bradi1g69090.v3.1	Bd1	67757044	67764143	Y	1	Bradi1g69090.v3.1	Bd1	67757044	67764143	L
Bradi1g69097.v3.1	Bd1	67777582	67781179	Y	1	Bradi1g69097.v3.1	Bd1	67777582	67781179	L
Bradi1g69110.v3.1	Bd1	67787427	67789288	Y	1	Bradi1g69110.v3.1	Bd1	67787427	67789288	L
Bradi1g69115.v3.1	Bd1	67789677	67790521	Y	1	Bradi1g69115.v3.1	Bd1	67789677	67790521	L
Bradi1g69120.v3.1	Bd1	67805783	67808349	Y	1	Bradi1g69120.v3.1	Bd1	67805783	67808349	L
Bradi1g69125.v3.1	Bd1	67814987	67821660	Y	1	Bradi1g69125.v3.1	Bd1	67814987	67821660	L
Bradi1g69130.v3.1	Bd1	67822263	67826303	Y	1	Bradi1g69130.v3.1	Bd1	67822263	67826303	L
Bradi1g69136.v3.1	Bd1	67829999	67831111	Y	1	Bradi1g69136.v3.1	Bd1	67829999	67831111	L
Bradi1g69140.v3.1	Bd1	67837954	67840498	Y	1	Bradi1g69140.v3.1	Bd1	67837954	67840498	L
Bradi1g69145.v3.1	Bd1	67846041	67846868	Y	1	Bradi1g69145.v3.1	Bd1	67846041	67846868	L
Bradi1g69150.v3.1	Bd1	67858628	67861047	Y	1	Bradi1g69150.v3.1	Bd1	67858628	67861047	L
Bradi1g69155.v3.1	Bd1	67863293	67864215	Y	1	Bradi1g69155.v3.1	Bd1	67863293	67864215	L
Bradi1g69160.v3.1	Bd1	67867385	67870314	Y	1	Bradi1g69160.v3.1	Bd1	67867385	67870314	L
Bradi1g69170.v3.1	Bd1	67869692	67875672	Y	1	Bradi1g69170.v3.1	Bd1	67869692	67875672	L
Bradi1g69174.v3.1	Bd1	67873828	67874458	Y	1	Bradi1g69174.v3.1	Bd1	67873828	67874458	L
Bradi1g69176.v3.1	Bd1	67880547	67884758	Y	1	Bradi1g69176.v3.1	Bd1	67880547	67884758	L
Bradi1g69180.v3.1	Bd1	67887063	67892283	Y	1	Bradi1g69180.v3.1	Bd1	67887063	67892283	L
Bradi1g69185.v3.1	Bd1	67889833	67894990	N	1	Bradi1g69185.v3.1	Bd1	67889833	67894990	L
Bradi1g69185.v3.1	Bd1	67889833	67894990	N	1	Bradi2g53390.v3.1	Bd2	52302229	52305950	M
Bradi1g69197.v3.1	Bd1	67895994	67906511	Y	1	Bradi1g69197.v3.1	Bd1	67895994	67906511	L
Bradi1g69209.v3.1	Bd1	67909989	67917386	Y	1	Bradi1g69209.v3.1	Bd1	67909989	67917386	L
Bradi1g69220.v3.1	Bd1	67923265	67924101	Y	1	Bradi1g69220.v3.1	Bd1	67923265	67924101	L
Bradi1g69230.v3.1	Bd1	67928892	67934362	Y	1	Bradi1g69230.v3.1	Bd1	67928892	67934362	L
Bradi1g69240.v3.1	Bd1	67939041	67941569	Y	1	Bradi1g69240.v3.1	Bd1	67939041	67941569	L
Bradi1g69250.v3.1	Bd1	67947104	67949529	Y	1	Bradi1g69250.v3.1	Bd1	67947104	67949529	L
Bradi1g69260.v3.1	Bd1	67950128	67953384	Y	1	Bradi1g69260.v3.1	Bd1	67950128	67953384	L
Bradi1g69270.v3.1	Bd1	67967739	67969188	Y	1	Bradi1g69270.v3.1	Bd1	67967739	67969188	L
Bradi1g69277.v3.1	Bd1	67969194	67970494	Y	1	Bradi1g69277.v3.1	Bd1	67969194	67970494	L
Bradi1g69290.v3.1	Bd1	67976789	67978965	Y	1	Bradi1g69290.v3.1	Bd1	67976789	67978965	L
Bradi1g69300.v3.1	Bd1	67980584	67986040	Y	1	Bradi1g69300.v3.1	Bd1	67980584	67986040	L
Bradi1g69307.v3.1	Bd1	67989212	67992476	Y	1	Bradi1g69307.v3.1	Bd1	67989212	67992476	L
Bradi1g69320.v3.1	Bd1	67993140	67994510	Y	1	Bradi1g69320.v3.1	Bd1	67993140	67994510	L
Bradi1g69330.v3.1	Bd1	67996879	67998921	Y	1	Bradi1g69330.v3.1	Bd1	67996879	67998921	L
Bradi1g69340.v3.1	Bd1	68002396	68007669	Y	1	Bradi1g69340.v3.1	Bd1	68002396	68007669	L
Bradi1g69350.v3.1	Bd1	68008644	68014250	Y	1	Bradi1g69350.v3.1	Bd1	68008644	68014250	L
Bradi1g69360.v3.1	Bd1	68014813	68022182	Y	1	Bradi1g69360.v3.1	Bd1	68014813	68022182	L
Bradi1g69370.v3.1	Bd1	68023712	68028795	Y	1	Bradi1g69370.v3.1	Bd1	68023712	68028795	L
Bradi1g69380.v3.1	Bd1	68032312	68043073	Y	1	Bradi1g69380.v3.1	Bd1	68032312	68043073	L
Bradi1g69390.v3.1	Bd1	68037234	68043092	Y	1	Bradi1g69390.v3.1	Bd1	68037234	68043092	L
Bradi1g69393.v3.1	Bd1	68042470	68046634	Y	1	Bradi1g69393.v3.1	Bd1	68042470	68046634	L
Bradi1g69397.v3.1	Bd1	68046920	68047677	Y	1	Bradi1g69397.v3.1	Bd1	68046920	68047677	L
Bradi1g69400.v3.1	Bd1	68049485	68050980	Y	1	Bradi1g69400.v3.1	Bd1	68049485	68050980	L
Bradi1g69407.v3.1	Bd1	68053878	68057554	Y	1	Bradi1g69407.v3.1	Bd1	68053878	68057554	L
Bradi1g69420.v3.1	Bd1	68065698	68070557	Y	1	Bradi1g69420.v3.1	Bd1	68065698	68070557	L
Bradi1g69430.v3.1	Bd1	68072273	68076125	N	1	Bradi1g69430.v3.1	Bd1	68072273	68076125	L
Bradi1g69430.v3.1	Bd1	68072273	68076125	N	1	Bradi1g69470.v3.1	Bd1	68199169	68202741	M
Bradi1g69430.v3.1	Bd1	68072273	68076125	N	1	Bradi1g69450.v3.1	Bd1	68161246	68164707	M
Bradi1g69435.v3.1	Bd1	68094993	68095340	Y	1	Bradi1g69435.v3.1	Bd1	68094993	68095340	L
Bradi1g69446.v3.1	Bd1	68139561	68144454	Y	1	Bradi1g69446.v3.1	Bd1	68139561	68144454	L
Bradi1g69450.v3.1	Bd1	68161246	68164707	N	1	Bradi1g69430.v3.1	Bd1	68072273	68076125	M
Bradi1g69450.v3.1	Bd1	68161246	68164707	N	1	Bradi1g69470.v3.1	Bd1	68199169	68202741	M
Bradi1g69450.v3.1	Bd1	68161246	68164707	N	1	Bradi1g69450.v3.1	Bd1	68161246	68164707	M
Bradi1g69455.v3.1	Bd1	68161966	68163068	Y	1	Bradi1g69455.v3.1	Bd1	68161966	68163068	L
Bradi1g69460.v3.1	Bd1	68180195	68186452	Y	1	Bradi1g69460.v3.1	Bd1	68180195	68186452	L
Bradi1g69461.v3.1	Bd1	68187194	68188776	Y	1	Bradi1g69461.v3.1	Bd1	68187194	68188776	L
Bradi1g69463.v3.1	Bd1	68189693	68193691	Y	1	Bradi1g69463.v3.1	Bd1	68189693	68193691	L
Bradi1g69466.v3.1	Bd1	68195897	68197317	Y	1	Bradi1g69466.v3.1	Bd1	68195897	68197317	L
Bradi1g69470.v3.1	Bd1	68199169	68202741	N	1	Bradi1g69430.v3.1	Bd1	68072273	68076125	M
Bradi1g69470.v3.1	Bd1	68199169	68202741	N	1	Bradi1g69470.v3.1	Bd1	68199169	68202741	L
Bradi1g69470.v3.1	Bd1	68199169	68202741	N	1	Bradi1g69450.v3.1	Bd1	68161246	68164707	M
Bradi1g69475.v3.1	Bd1	68206429	68207950	Y	1	Bradi1g69475.v3.1	Bd1	68206429	68207950	L
Bradi1g69480.v3.1	Bd1	68208776	68216223	Y	1	Bradi1g69480.v3.1	Bd1	68208776	68216223	L
Bradi1g69490.v3.1	Bd1	68219174	68224442	Y	1	Bradi1g69490.v3.1	Bd1	68219174	68224442	L
Bradi1g69500.v3.1	Bd1	68224645	68238109	Y	1	Bradi1g69500.v3.1	Bd1	68224645	68238109	L
Bradi1g69510.v3.1	Bd1	68239420	68249708	Y	1	Bradi1g69510.v3.1	Bd1	68239420	68249708	L
Bradi1g69520.v3.1	Bd1	68254573	68264357	Y	1	Bradi1g69520.v3.1	Bd1	68254573	68264357	L
Bradi1g69530.v3.1	Bd1	68269867	68273201	Y	1	Bradi1g69530.v3.1	Bd1	68269867	68273201	L
Bradi1g69540.v3.1	Bd1	68276203	68278568	Y	1	Bradi1g69540.v3.1	Bd1	68276203	68278568	L
Bradi1g69550.v3.1	Bd1	68285023	68290186	Y	1	Bradi1g69550.v3.1	Bd1	68285023	68290186	L
Bradi1g69557.v3.1	Bd1	68290692	68293624	Y	1	Bradi1g69557.v3.1	Bd1	68290692	68293624	L
Bradi1g69564.v3.1	Bd1	68295635	68301992	Y	1	Bradi1g69564.v3.1	Bd1	68295635	68301992	L
Bradi1g69571.v3.1	Bd1	68303024	68305963	Y	1	Bradi1g69571.v3.1	Bd1	68303024	68305963	L
Bradi1g69580.v3.1	Bd1	68316469	68319284	Y	1	Bradi1g69580.v3.1	Bd1	68316469	68319284	L
Bradi1g69590.v3.1	Bd1	68320921	68330679	Y	1	Bradi1g69590.v3.1	Bd1	68320921	68330679	L
Bradi1g69600.v3.1	Bd1	68330730	68333794	Y	1	Bradi1g69600.v3.1	Bd1	68330730	68333794	L
Bradi1g69610.v3.1	Bd1	68336893	68340719	Y	1	Bradi1g69610.v3.1	Bd1	68336893	68340719	L
Bradi1g69617.v3.1	Bd1	68342620	68350076	Y	1	Bradi1g69617.v3.1	Bd1	68342620	68350076	L
Bradi1g69627.v3.1	Bd1	68350095	68353008	Y	1	Bradi1g69627.v3.1	Bd1	68350095	68353008	L
Bradi1g69637.v3.1	Bd1	68362210	68364595	Y	1	Bradi1g69637.v3.1	Bd1	68362210	68364595	L
Bradi1g69641.v3.1	Bd1	68366344	68366718	Y	1	Bradi1g69641.v3.1	Bd1	68366344	68366718	L
Bradi1g69645.v3.1	Bd1	68366934	68367321	Y	1	Bradi1g69645.v3.1	Bd1	68366934	68367321	L
Bradi1g69650.v3.1	Bd1	68372659	68378526	Y	1	Bradi1g69650.v3.1	Bd1	68372659	68378526	L
Bradi1g69655.v3.1	Bd1	68379433	68382416	Y	1	Bradi1g69655.v3.1	Bd1	68379433	68382416	L
Bradi1g69660.v3.1	Bd1	68383347	68385839	Y	1	Bradi1g69660.v3.1	Bd1	68383347	68385839	L
Bradi1g69670.v3.1	Bd1	68386280	68389195	Y	1	Bradi1g69670.v3.1	Bd1	68386280	68389195	L
Bradi1g69680.v3.1	Bd1	68389639	68393929	Y	1	Bradi1g69680.v3.1	Bd1	68389639	68393929	L
Bradi1g69690.v3.1	Bd1	68398477	68401700	Y	1	Bradi1g69690.v3.1	Bd1	68398477	68401700	L
Bradi1g69700.v3.1	Bd1	68409946	68413499	Y	1	Bradi1g69700.v3.1	Bd1	68409946	68413499	L
Bradi1g69710.v3.1	Bd1	68416021	68421356	Y	1	Bradi1g69710.v3.1	Bd1	68416021	68421356	L
Bradi1g69720.v3.1	Bd1	68421428	68427626	Y	1	Bradi1g69720.v3.1	Bd1	68421428	68427626	L
Bradi1g69725.v3.1	Bd1	68427679	68428219	Y	1	Bradi1g69725.v3.1	Bd1	68427679	68428219	L
Bradi1g69730.v3.1	Bd1	68430972	68432922	Y	1	Bradi1g69730.v3.1	Bd1	68430972	68432922	L
Bradi1g69740.v3.1	Bd1	68436576	68436956	Y	1	Bradi1g69740.v3.1	Bd1	68436576	68436956	L
Bradi1g69747.v3.1	Bd1	68437232	68441796	Y	1	Bradi1g69747.v3.1	Bd1	68437232	68441796	L
Bradi1g69760.v3.1	Bd1	68445334	68447842	Y	1	Bradi1g69760.v3.1	Bd1	68445334	68447842	L
Bradi1g69770.v3.1	Bd1	68449214	68460154	Y	1	Bradi1g69770.v3.1	Bd1	68449214	68460154	L
Bradi1g69780.v3.1	Bd1	68452089	68464649	Y	1	Bradi1g69780.v3.1	Bd1	68452089	68464649	L
Bradi1g69790.v3.1	Bd1	68466053	68467141	Y	1	Bradi1g69790.v3.1	Bd1	68466053	68467141	L
Bradi1g69800.v3.1	Bd1	68467452	68468633	Y	1	Bradi1g69800.v3.1	Bd1	68467452	68468633	L
Bradi1g69810.v3.1	Bd1	68471064	68474029	Y	1	Bradi1g69810.v3.1	Bd1	68471064	68474029	L
Bradi1g69820.v3.1	Bd1	68485695	68486549	Y	1	Bradi1g69820.v3.1	Bd1	68485695	68486549	L
Bradi1g69821.v3.1	Bd1	68486195	68489138	Y	1	Bradi1g69821.v3.1	Bd1	68486195	68489138	L
Bradi1g69823.v3.1	Bd1	68489727	68492132	Y	1	Bradi1g69823.v3.1	Bd1	68489727	68492132	L
Bradi1g69822.v3.1	Bd1	68490344	68493127	Y	1	Bradi1g69822.v3.1	Bd1	68490344	68493127	L
Bradi1g69824.v3.1	Bd1	68493484	68495392	Y	1	Bradi1g69824.v3.1	Bd1	68493484	68495392	L
Bradi1g69827.v3.1	Bd1	68496129	68498290	Y	1	Bradi1g69827.v3.1	Bd1	68496129	68498290	L
Bradi1g69840.v3.1	Bd1	68498625	68502068	Y	1	Bradi1g69840.v3.1	Bd1	68498625	68502068	L
Bradi1g69850.v3.1	Bd1	68502858	68507024	Y	1	Bradi1g69850.v3.1	Bd1	68502858	68507024	L
Bradi1g69860.v3.1	Bd1	68508236	68509283	Y	1	Bradi1g69860.v3.1	Bd1	68508236	68509283	L
Bradi1g69870.v3.1	Bd1	68509706	68514880	Y	1	Bradi1g69870.v3.1	Bd1	68509706	68514880	L
Bradi1g69880.v3.1	Bd1	68532544	68537886	Y	1	Bradi1g69880.v3.1	Bd1	68532544	68537886	L
Bradi1g69890.v3.1	Bd1	68556219	68568606	Y	1	Bradi1g69890.v3.1	Bd1	68556219	68568606	L
Bradi1g69900.v3.1	Bd1	68572285	68576760	Y	1	Bradi1g69900.v3.1	Bd1	68572285	68576760	L
Bradi1g69910.v3.1	Bd1	68602495	68606480	N	1	Bradi3g31990.v3.1	Bd3	33946026	33948833	M
Bradi1g69910.v3.1	Bd1	68602495	68606480	N	1	Bradi1g69910.v3.1	Bd1	68602495	68606480	L
Bradi1g69910.v3.1	Bd1	68602495	68606480	N	1	Bradi1g69925.v3.1	Bd1	68609568	68611994	M
Bradi1g69917.v3.1	Bd1	68608461	68609421	Y	1	Bradi1g69917.v3.1	Bd1	68608461	68609421	L
Bradi1g69925.v3.1	Bd1	68609568	68611994	N	1	Bradi3g31990.v3.1	Bd3	33946026	33948833	M
Bradi1g69925.v3.1	Bd1	68609568	68611994	N	1	Bradi1g69910.v3.1	Bd1	68602495	68606480	M
Bradi1g69925.v3.1	Bd1	68609568	68611994	N	1	Bradi1g69925.v3.1	Bd1	68609568	68611994	L
Bradi1g69927.v3.1	Bd1	68612002	68613451	Y	1	Bradi1g69927.v3.1	Bd1	68612002	68613451	L
Bradi1g69930.v3.1	Bd1	68617344	68622171	Y	1	Bradi1g69930.v3.1	Bd1	68617344	68622171	L
Bradi1g69935.v3.1	Bd1	68627966	68632733	Y	1	Bradi1g69935.v3.1	Bd1	68627966	68632733	L
Bradi1g69940.v3.1	Bd1	68635986	68636461	Y	1	Bradi1g69940.v3.1	Bd1	68635986	68636461	L
Bradi1g69955.v3.1	Bd1	68645613	68661071	Y	1	Bradi1g69955.v3.1	Bd1	68645613	68661071	L
Bradi1g69970.v3.1	Bd1	68668256	68668564	Y	1	Bradi1g69970.v3.1	Bd1	68668256	68668564	L
Bradi1g69980.v3.1	Bd1	68671090	68674741	Y	1	Bradi1g69980.v3.1	Bd1	68671090	68674741	L
Bradi1g69990.v3.1	Bd1	68676036	68680349	Y	1	Bradi1g69990.v3.1	Bd1	68676036	68680349	L
Bradi1g70000.v3.1	Bd1	68680412	68689089	Y	1	Bradi1g70000.v3.1	Bd1	68680412	68689089	L
Bradi1g70012.v3.1	Bd1	68692639	68695959	Y	1	Bradi1g70012.v3.1	Bd1	68692639	68695959	L
Bradi1g70008.v3.1	Bd1	68693311	68693974	Y	1	Bradi1g70008.v3.1	Bd1	68693311	68693974	L
Bradi1g70017.v3.1	Bd1	68696308	68700176	Y	1	Bradi1g70017.v3.1	Bd1	68696308	68700176	L
Bradi1g70030.v3.1	Bd1	68700681	68703756	Y	1	Bradi1g70030.v3.1	Bd1	68700681	68703756	L
Bradi1g70040.v3.1	Bd1	68705636	68711845	Y	1	Bradi1g70040.v3.1	Bd1	68705636	68711845	L
Bradi1g70050.v3.1	Bd1	68711238	68719097	Y	1	Bradi1g70050.v3.1	Bd1	68711238	68719097	L
Bradi1g70057.v3.1	Bd1	68728188	68749264	Y	1	Bradi1g70057.v3.1	Bd1	68728188	68749264	L
Bradi1g70067.v3.1	Bd1	68749443	68751172	Y	1	Bradi1g70067.v3.1	Bd1	68749443	68751172	L
Bradi1g70080.v3.1	Bd1	68753318	68763219	Y	1	Bradi1g70080.v3.1	Bd1	68753318	68763219	L
Bradi1g70090.v3.1	Bd1	68769255	68772268	Y	1	Bradi1g70090.v3.1	Bd1	68769255	68772268	L
Bradi1g70100.v3.1	Bd1	68776875	68777225	Y	1	Bradi1g70100.v3.1	Bd1	68776875	68777225	L
Bradi1g70110.v3.1	Bd1	68780730	68781080	Y	1	Bradi1g70110.v3.1	Bd1	68780730	68781080	L
Bradi1g70120.v3.1	Bd1	68783036	68784094	N	1	Bradi1g70120.v3.1	Bd1	68783036	68784094	L
Bradi1g70120.v3.1	Bd1	68783036	68784094	N	1	Bradi1g70320.v3.1	Bd1	68929913	68931040	M
Bradi1g70135.v3.1	Bd1	68786090	68790749	Y	1	Bradi1g70135.v3.1	Bd1	68786090	68790749	L
Bradi1g70150.v3.1	Bd1	68791449	68792678	Y	1	Bradi1g70150.v3.1	Bd1	68791449	68792678	L
Bradi1g70160.v3.1	Bd1	68793372	68797166	N	1	Bradi4g28500.v3.1	Bd4	33797715	33801714	M
Bradi1g70160.v3.1	Bd1	68793372	68797166	N	1	Bradi1g70160.v3.1	Bd1	68793372	68797166	L
Bradi1g70165.v3.1	Bd1	68798330	68798984	Y	1	Bradi1g70165.v3.1	Bd1	68798330	68798984	L
Bradi1g70170.v3.1	Bd1	68801788	68806429	Y	1	Bradi1g70170.v3.1	Bd1	68801788	68806429	L
Bradi1g70180.v3.1	Bd1	68807815	68813516	Y	1	Bradi1g70180.v3.1	Bd1	68807815	68813516	L
Bradi1g70185.v3.1	Bd1	68811249	68811680	Y	1	Bradi1g70185.v3.1	Bd1	68811249	68811680	L
Bradi1g70190.v3.1	Bd1	68823405	68824658	Y	1	Bradi1g70190.v3.1	Bd1	68823405	68824658	L
Bradi1g70195.v3.1	Bd1	68826647	68827334	Y	1	Bradi1g70195.v3.1	Bd1	68826647	68827334	L
Bradi1g70200.v3.1	Bd1	68831183	68834011	Y	1	Bradi1g70200.v3.1	Bd1	68831183	68834011	L
Bradi1g70210.v3.1	Bd1	68835745	68839359	Y	1	Bradi1g70210.v3.1	Bd1	68835745	68839359	L
