geneId	chromosome	geneStart	geneEnd	paralogId	paralogChr	paralogStart	paralogEnd
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi1g32460.v3.1	Bd1	27892213	27895100
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi1g32700.v3.1	Bd1	28207665	28210051
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi2g12323.v3.1	Bd2	10661996	10664713
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi3g03957.v3.1	Bd3	2691740	2694775
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi2g34750.v3.1	Bd2	34581968	34582800
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi3g15350.v3.1	Bd3	13714648	13717052
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi2g12405.v3.1	Bd2	10767146	10768858
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi2g12326.v3.1	Bd2	10671507	10673214
Bradi1g32860.v3.1	Bd1	28413249	28416066	Bradi5g07198.v3.1	Bd5	9736517	9736936
Bradi1g32890.v3.1	Bd1	28507615	28510131	Bradi1g32901.v3.1	Bd1	28536338	28540395
Bradi1g32901.v3.1	Bd1	28536338	28540395	Bradi1g32890.v3.1	Bd1	28507615	28510131
Bradi1g32920.v3.1	Bd1	28556862	28560815	Bradi3g10270.v3.1	Bd3	8457282	8460230
Bradi1g33370.v3.1	Bd1	29019732	29020756	Bradi1g33580.v3.1	Bd1	29227133	29228302
Bradi1g33410.v3.1	Bd1	29040723	29048749	Bradi2g42500.v3.1	Bd2	42750453	42759707
Bradi1g33490.v3.1	Bd1	29099584	29101317	Bradi1g33500.v3.1	Bd1	29104724	29106976
Bradi1g33500.v3.1	Bd1	29104724	29106976	Bradi1g33490.v3.1	Bd1	29099584	29101317
Bradi1g33580.v3.1	Bd1	29227133	29228302	Bradi1g33370.v3.1	Bd1	29019732	29020756
Bradi1g33800.v3.1	Bd1	29430810	29435855	Bradi1g09110.v3.1	Bd1	6464607	6468909
Bradi1g33850.v3.1	Bd1	29512284	29515626	Bradi5g20710.v3.1	Bd5	23650839	23653624
Bradi1g33880.v3.1	Bd1	29562922	29563589	Bradi1g74980.v3.1	Bd1	72228959	72229632
Bradi1g33920.v3.1	Bd1	29626620	29633968	Bradi5g12757.v3.1	Bd5	16404301	16413430
Bradi1g34000.v3.1	Bd1	29697101	29697895	Bradi1g34010.v3.1	Bd1	29710913	29714580
Bradi1g34010.v3.1	Bd1	29710913	29714580	Bradi1g34000.v3.1	Bd1	29697101	29697895
Bradi1g34030.v3.1	Bd1	29718636	29721380	Bradi4g24914.v3.1	Bd4	29994417	30005211
Bradi1g34040.v3.1	Bd1	29721381	29722462	Bradi4g24920.v3.1	Bd4	30004122	30006222
Bradi1g34050.v3.1	Bd1	29723183	29724663	Bradi4g24930.v3.1	Bd4	30006253	30008370
Bradi1g34170.v3.1	Bd1	29871891	29875131	Bradi3g03710.v3.1	Bd3	2472681	2475913
Bradi1g34407.v3.1	Bd1	30064804	30067944	Bradi1g34447.v3.1	Bd1	30108004	30110291
Bradi1g34447.v3.1	Bd1	30108004	30110291	Bradi1g34407.v3.1	Bd1	30064804	30067944
Bradi1g34834.v3.1	Bd1	30511444	30514941	Bradi2g00360.v3.1	Bd2	69595	78312
Bradi1g34900.v3.1	Bd1	30569896	30573173	Bradi1g05360.v3.1	Bd1	3637930	3640766
Bradi1g35425.v3.1	Bd1	31068833	31071343	Bradi1g52116.v3.1	Bd1	50635095	50635693
Bradi1g35900.v3.1	Bd1	31644817	31652182	Bradi2g15250.v3.1	Bd2	13631655	13640684
Bradi1g36090.v3.1	Bd1	31903084	31904952	Bradi1g36110.v3.1	Bd1	31911018	31912866
Bradi1g36110.v3.1	Bd1	31911018	31912866	Bradi1g36090.v3.1	Bd1	31903084	31904952
Bradi1g36290.v3.1	Bd1	32064292	32066095	Bradi5g25110.v3.1	Bd5	26732658	26734821
Bradi1g36400.v3.1	Bd1	32160230	32164984	Bradi3g07370.v3.1	Bd3	5481730	5488009
Bradi1g36505.v3.1	Bd1	32278163	32280567	Bradi1g37590.v3.1	Bd1	33602960	33608142
Bradi1g36810.v3.1	Bd1	32653925	32669215	Bradi2g11627.v3.1	Bd2	9997853	10010956
Bradi1g36816.v3.1	Bd1	32685067	32687645	Bradi1g46377.v3.1	Bd1	45060432	45060934
Bradi1g36830.v3.1	Bd1	32697973	32701734	Bradi3g07700.v3.1	Bd3	5833788	5837495
Bradi1g36855.v3.1	Bd1	32735667	32736578	Bradi2g42795.v3.1	Bd2	42993091	42993617
Bradi1g37070.v3.1	Bd1	33015505	33019623	Bradi1g20380.v3.1	Bd1	16333545	16337815
Bradi1g37178.v3.1	Bd1	33101321	33103144	Bradi3g31595.v3.1	Bd3	33581344	33582404
Bradi1g37360.v3.1	Bd1	33354431	33362441	Bradi3g08090.v3.1	Bd3	6300375	6305086
Bradi1g37500.v3.1	Bd1	33471856	33472794	Bradi1g37530.v3.1	Bd1	33488836	33490954
Bradi1g37530.v3.1	Bd1	33488836	33490954	Bradi1g37500.v3.1	Bd1	33471856	33472794
Bradi1g37582.v3.1	Bd1	33588194	33594114	Bradi2g47980.v3.1	Bd2	48118132	48124440
Bradi1g37582.v3.1	Bd1	33588194	33594114	Bradi3g08290.v3.1	Bd3	6476814	6483371
Bradi1g37590.v3.1	Bd1	33602960	33608142	Bradi1g36505.v3.1	Bd1	32278163	32280567
Bradi1g37704.v3.1	Bd1	33748938	33749771	Bradi5g06992.v3.1	Bd5	9396142	9397098
Bradi1g37704.v3.1	Bd1	33748938	33749771	Bradi2g08850.v3.1	Bd2	7170366	7171098
Bradi1g37706.v3.1	Bd1	33749785	33750131	Bradi5g06992.v3.1	Bd5	9396142	9397098
Bradi1g37706.v3.1	Bd1	33749785	33750131	Bradi4g01601.v3.1	Bd4	1055843	1056182
Bradi1g37790.v3.1	Bd1	33867682	33873652	Bradi3g33860.v3.1	Bd3	36051793	36056384
Bradi1g37826.v3.1	Bd1	33931990	33938521	Bradi1g37840.v3.1	Bd1	33960440	33973191
Bradi1g37840.v3.1	Bd1	33960440	33973191	Bradi1g37826.v3.1	Bd1	33931990	33938521
Bradi1g37915.v3.1	Bd1	34094995	34096051	Bradi4g03494.v3.1	Bd4	2787429	2789475
Bradi1g37967.v3.1	Bd1	34160480	34168199	Bradi4g02882.v3.1	Bd4	2129384	2134261
Bradi1g38000.v3.1	Bd1	34204611	34208533	Bradi2g58742.v3.1	Bd2	56344813	56349044
Bradi1g38010.v3.1	Bd1	34211191	34213620	Bradi3g08680.v3.1	Bd3	6848108	6850138
Bradi1g38113.v3.1	Bd1	34404229	34407778	Bradi3g05286.v3.1	Bd3	3698103	3706827
Bradi1g38155.v3.1	Bd1	34454503	34455504	Bradi4g29216.v3.1	Bd4	34525559	34526365
Bradi1g38790.v3.1	Bd1	35397759	35405510	Bradi2g26330.v3.1	Bd2	24760512	24768592
Bradi1g38859.v3.1	Bd1	35432302	35432926	Bradi2g26334.v3.1	Bd2	24792029	24792274
Bradi1g39000.v3.1	Bd1	35569063	35569806	Bradi2g26360.v3.1	Bd2	24834306	24835098
Bradi1g39003.v3.1	Bd1	35575013	35576571	Bradi2g26365.v3.1	Bd2	24842197	24843312
Bradi1g39010.v3.1	Bd1	35581205	35584027	Bradi2g26370.v3.1	Bd2	24847013	24848790
Bradi1g39030.v3.1	Bd1	35598967	35601606	Bradi2g26380.v3.1	Bd2	24853430	24855671
Bradi1g39040.v3.1	Bd1	35604349	35605241	Bradi2g26383.v3.1	Bd2	24857393	24858981
Bradi1g39044.v3.1	Bd1	35611731	35612325	Bradi2g26390.v3.1	Bd2	24869531	24870136
Bradi1g39059.v3.1	Bd1	35651553	35659105	Bradi2g26406.v3.1	Bd2	24893630	24897005
Bradi1g39070.v3.1	Bd1	35659583	35664820	Bradi2g26413.v3.1	Bd2	24900008	24902562
Bradi1g39090.v3.1	Bd1	35677019	35683385	Bradi2g26420.v3.1	Bd2	24907539	24913523
Bradi1g39097.v3.1	Bd1	35688097	35689844	Bradi2g26430.v3.1	Bd2	24923421	24924366
Bradi1g39218.v3.1	Bd1	35897664	35897858	Bradi3g27292.v3.1	Bd3	28017184	28017816
Bradi1g39218.v3.1	Bd1	35897664	35897858	Bradi1g60921.v3.1	Bd1	54919904	54922016
Bradi1g39192.v3.1	Bd1	35901145	35901234	Bradi2g25073.v3.1	Bd2	22885422	22885538
Bradi1g39192.v3.1	Bd1	35901145	35901234	Bradi2g46432.v3.1	Bd2	46660953	46661218
Bradi1g39195.v3.1	Bd1	35905103	35914285	Bradi4g17462.v3.1	Bd4	18926734	18927285
Bradi1g39195.v3.1	Bd1	35905103	35914285	Bradi1g05728.v3.1	Bd1	3886485	3894522
Bradi1g39195.v3.1	Bd1	35905103	35914285	Bradi1g05785.v3.1	Bd1	3919383	3919964
Bradi1g39195.v3.1	Bd1	35905103	35914285	Bradi5g23821.v3.1	Bd5	25785726	25790167
Bradi1g39194.v3.1	Bd1	35907085	35907390	Bradi2g23255.v3.1	Bd2	20789505	20790972
Bradi1g39196.v3.1	Bd1	35913568	35914794	Bradi5g23833.v3.1	Bd5	25790474	25791184
Bradi1g39196.v3.1	Bd1	35913568	35914794	Bradi3g04766.v3.1	Bd3	3279451	3279764
Bradi1g39196.v3.1	Bd1	35913568	35914794	Bradi1g05788.v3.1	Bd1	3920033	3921009
Bradi1g39221.v3.1	Bd1	35914838	35915110	Bradi5g23836.v3.1	Bd5	25791435	25792484
Bradi1g39221.v3.1	Bd1	35914838	35915110	Bradi1g05790.v3.1	Bd1	3921232	3921924
Bradi1g39221.v3.1	Bd1	35914838	35915110	Bradi3g33365.v3.1	Bd3	35485512	35485922
Bradi1g39199.v3.1	Bd1	35931969	35932448	Bradi5g23839.v3.1	Bd5	25808010	25809286
Bradi1g39199.v3.1	Bd1	35931969	35932448	Bradi2g20961.v3.1	Bd2	18358772	18359476
Bradi1g39199.v3.1	Bd1	35931969	35932448	Bradi1g03925.v3.1	Bd1	2630671	2631780
Bradi1g39199.v3.1	Bd1	35931969	35932448	Bradi2g13102.v3.1	Bd2	11508933	11509412
Bradi1g39201.v3.1	Bd1	35932554	35933312	Bradi2g20966.v3.1	Bd2	18359582	18360259
Bradi1g39201.v3.1	Bd1	35932554	35933312	Bradi2g13101.v3.1	Bd2	11508062	11509403
Bradi1g39201.v3.1	Bd1	35932554	35933312	Bradi5g05687.v3.1	Bd5	7281615	7283928
Bradi1g39201.v3.1	Bd1	35932554	35933312	Bradi5g23847.v3.1	Bd5	25809287	25810104
Bradi1g39201.v3.1	Bd1	35932554	35933312	Bradi3g45403.v3.1	Bd3	47211720	47212729
Bradi1g39202.v3.1	Bd1	35933327	35933644	Bradi2g20970.v3.1	Bd2	18360306	18360671
Bradi1g39202.v3.1	Bd1	35933327	35933644	Bradi5g23851.v3.1	Bd5	25810113	25810430
Bradi1g39202.v3.1	Bd1	35933327	35933644	Bradi1g48836.v3.1	Bd1	47671593	47672028
Bradi1g39202.v3.1	Bd1	35933327	35933644	Bradi2g13100.v3.1	Bd2	11507737	11508054
Bradi1g39224.v3.1	Bd1	35934173	35934604	Bradi5g23852.v3.1	Bd5	25811026	25811457
Bradi1g39224.v3.1	Bd1	35934173	35934604	Bradi2g20971.v3.1	Bd2	18361345	18361614
Bradi1g39224.v3.1	Bd1	35934173	35934604	Bradi2g13095.v3.1	Bd2	11506777	11507208
Bradi1g39224.v3.1	Bd1	35934173	35934604	Bradi5g05681.v3.1	Bd5	7281418	7281849
Bradi1g39206.v3.1	Bd1	35935323	35941022	Bradi2g20990.v3.1	Bd2	18365104	18366760
Bradi1g39206.v3.1	Bd1	35935323	35941022	Bradi2g13087.v3.1	Bd2	11501752	11503182
Bradi1g39206.v3.1	Bd1	35935323	35941022	Bradi3g27277.v3.1	Bd3	27999282	28001144
Bradi1g39206.v3.1	Bd1	35935323	35941022	Bradi5g05663.v3.1	Bd5	7277471	7278236
Bradi1g39206.v3.1	Bd1	35935323	35941022	Bradi3g27325.v3.1	Bd3	28029050	28030526
Bradi1g39203.v3.1	Bd1	35935506	35935862	Bradi3g27285.v3.1	Bd3	28003037	28003393
Bradi1g39203.v3.1	Bd1	35935506	35935862	Bradi2g13091.v3.1	Bd2	11505519	11505875
Bradi1g39203.v3.1	Bd1	35935506	35935862	Bradi5g05675.v3.1	Bd5	7280111	7280520
Bradi1g39203.v3.1	Bd1	35935506	35935862	Bradi2g20973.v3.1	Bd2	18362531	18362887
Bradi1g39204.v3.1	Bd1	35935916	35937412	Bradi3g27318.v3.1	Bd3	28027157	28028325
Bradi1g39204.v3.1	Bd1	35935916	35937412	Bradi2g20977.v3.1	Bd2	18362941	18364838
Bradi1g39204.v3.1	Bd1	35935916	35937412	Bradi2g13089.v3.1	Bd2	11503969	11505465
Bradi1g39204.v3.1	Bd1	35935916	35937412	Bradi3g27281.v3.1	Bd3	28001451	28002983
Bradi1g39204.v3.1	Bd1	35935916	35937412	Bradi5g05668.v3.1	Bd5	7278618	7280016
Bradi1g39207.v3.1	Bd1	35940091	35940201	Bradi2g13085.v3.1	Bd2	11501178	11501288
Bradi1g39207.v3.1	Bd1	35940091	35940201	Bradi2g20993.v3.1	Bd2	18367091	18367410
Bradi1g39207.v3.1	Bd1	35940091	35940201	Bradi3g27328.v3.1	Bd3	28030942	28031052
Bradi1g39208.v3.1	Bd1	35940521	35941078	Bradi2g13083.v3.1	Bd2	11500087	11501391
Bradi1g39208.v3.1	Bd1	35940521	35941078	Bradi2g20997.v3.1	Bd2	18367512	18368069
Bradi1g39211.v3.1	Bd1	35941023	35948330	Bradi3g20800.v3.1	Bd3	19828336	19829657
Bradi1g39211.v3.1	Bd1	35941023	35948330	Bradi3g17187.v3.1	Bd3	15308483	15309981
Bradi1g39211.v3.1	Bd1	35941023	35948330	Bradi2g13079.v3.1	Bd2	11497382	11499627
Bradi1g39211.v3.1	Bd1	35941023	35948330	Bradi1g05781.v3.1	Bd1	3917079	3918050
Bradi1g39211.v3.1	Bd1	35941023	35948330	Bradi3g27333.v3.1	Bd3	28033268	28034459
Bradi1g39209.v3.1	Bd1	35941504	35942193	Bradi2g21003.v3.1	Bd2	18368295	18368784
Bradi1g39209.v3.1	Bd1	35941504	35942193	Bradi1g45465.v3.1	Bd1	43827390	43827830
Bradi1g39209.v3.1	Bd1	35941504	35942193	Bradi3g17193.v3.1	Bd3	15310334	15310714
Bradi1g39209.v3.1	Bd1	35941504	35942193	Bradi2g13084.v3.1	Bd2	11499512	11499874
Bradi1g39209.v3.1	Bd1	35941504	35942193	Bradi3g27330.v3.1	Bd3	28032161	28033317
Bradi1g39209.v3.1	Bd1	35941504	35942193	Bradi1g05783.v3.1	Bd1	3918202	3919080
Bradi1g39212.v3.1	Bd1	35944215	35944358	Bradi3g27335.v3.1	Bd3	28035067	28035210
Bradi1g39212.v3.1	Bd1	35944215	35944358	Bradi3g03938.v3.1	Bd3	2687552	2687674
Bradi1g39212.v3.1	Bd1	35944215	35944358	Bradi5g23874.v3.1	Bd5	25821290	25821653
Bradi1g39213.v3.1	Bd1	35944468	35944988	Bradi3g03941.v3.1	Bd3	2687805	2687921
Bradi1g39213.v3.1	Bd1	35944468	35944988	Bradi1g05779.v3.1	Bd1	3915473	3915993
Bradi1g39213.v3.1	Bd1	35944468	35944988	Bradi5g23871.v3.1	Bd5	25820715	25821235
Bradi1g39213.v3.1	Bd1	35944468	35944988	Bradi3g03945.v3.1	Bd3	2688074	2688325
Bradi1g39213.v3.1	Bd1	35944468	35944988	Bradi3g27337.v3.1	Bd3	28035320	28035436
Bradi1g05752.v3.1	Bd1	35945916	35950255	Bradi1g05747.v3.1	Bd1	3903912	3904403
Bradi1g05752.v3.1	Bd1	35945916	35950255	Bradi2g59143.v3.1	Bd2	56718328	56719100
Bradi1g05752.v3.1	Bd1	35945916	35950255	Bradi4g17766.v3.1	Bd4	19646320	19646810
Bradi1g05752.v3.1	Bd1	35945916	35950255	Bradi5g23864.v3.1	Bd5	25817675	25817971
Bradi1g39214.v3.1	Bd1	35946534	35946647	Bradi3g27735.v3.1	Bd3	28521572	28521886
Bradi1g39214.v3.1	Bd1	35946534	35946647	Bradi1g05805.v3.1	Bd1	3912940	3913929
Bradi1g39214.v3.1	Bd1	35946534	35946647	Bradi4g17820.v3.1	Bd4	19648588	19648862
Bradi1g39214.v3.1	Bd1	35946534	35946647	Bradi1g67965.v3.1	Bd1	66739877	66740346
Bradi1g39216.v3.1	Bd1	35947395	35947523	Bradi1g05805.v3.1	Bd1	3912940	3913929
Bradi1g39216.v3.1	Bd1	35947395	35947523	Bradi5g23867.v3.1	Bd5	25818515	25819355
Bradi1g39217.v3.1	Bd1	35947965	35948165	Bradi1g05749.v3.1	Bd1	3904712	3904912
Bradi1g39217.v3.1	Bd1	35947965	35948165	Bradi4g17790.v3.1	Bd4	19647084	19647385
Bradi1g39217.v3.1	Bd1	35947965	35948165	Bradi5g13944.v3.1	Bd5	17533972	17535159
Bradi1g05753.v3.1	Bd1	35949099	35949458	Bradi5g23861.v3.1	Bd5	25817112	25817471
Bradi1g05740.v3.1	Bd1	35950256	35953188	Bradi1g05741.v3.1	Bd1	3899762	3901288
Bradi1g05740.v3.1	Bd1	35950256	35953188	Bradi4g17013.v3.1	Bd4	17901037	17901258
Bradi1g05740.v3.1	Bd1	35950256	35953188	Bradi1g01692.v3.1	Bd1	1116544	1116756
Bradi1g05740.v3.1	Bd1	35950256	35953188	Bradi5g09702.v3.1	Bd5	13145760	13147559
Bradi1g05740.v3.1	Bd1	35950256	35953188	Bradi3g23223.v3.1	Bd3	22762557	22762991
Bradi1g05740.v3.1	Bd1	35950256	35953188	Bradi3g27286.v3.1	Bd3	28005363	28006199
Bradi1g05740.v3.1	Bd1	35950256	35953188	Bradi5g23854.v3.1	Bd5	25813994	25815001
Bradi1g05750.v3.1	Bd1	35950406	35951056	Bradi1g27715.v3.1	Bd1	22856694	22858596
Bradi1g05750.v3.1	Bd1	35950406	35951056	Bradi5g23857.v3.1	Bd5	25815515	25816165
Bradi1g05750.v3.1	Bd1	35950406	35951056	Bradi1g05743.v3.1	Bd1	3901801	3902567
Bradi1g05742.v3.1	Bd1	35953189	35953417	Bradi5g09704.v3.1	Bd5	13145482	13145759
Bradi1g05742.v3.1	Bd1	35953189	35953417	Bradi1g05739.v3.1	Bd1	3899173	3899668
Bradi1g05748.v3.1	Bd1	35953544	35953864	Bradi1g05735.v3.1	Bd1	3895700	3897896
Bradi1g05748.v3.1	Bd1	35953544	35953864	Bradi5g09696.v3.1	Bd5	13145054	13145404
Bradi1g05757.v3.1	Bd1	35954782	35956311	Bradi1g05768.v3.1	Bd1	3910982	3912017
Bradi1g05757.v3.1	Bd1	35954782	35956311	Bradi2g41285.v3.1	Bd2	41302777	41303475
Bradi1g05757.v3.1	Bd1	35954782	35956311	Bradi3g27315.v3.1	Bd3	28026655	28027143
Bradi1g05757.v3.1	Bd1	35954782	35956311	Bradi3g04143.v3.1	Bd3	2838578	2838982
Bradi1g05757.v3.1	Bd1	35954782	35956311	Bradi1g05731.v3.1	Bd1	3894534	3894812
Bradi1g05758.v3.1	Bd1	35956383	35956907	Bradi1g05766.v3.1	Bd1	3909556	3910080
Bradi1g05758.v3.1	Bd1	35956383	35956907	Bradi3g27312.v3.1	Bd3	28025228	28025752
Bradi1g05761.v3.1	Bd1	35957012	35958789	Bradi4g01015.v3.1	Bd4	541941	542684
Bradi1g05761.v3.1	Bd1	35957012	35958789	Bradi3g27306.v3.1	Bd3	28023952	28025123
Bradi1g05761.v3.1	Bd1	35957012	35958789	Bradi1g74434.v3.1	Bd1	71897200	71898274
Bradi1g05763.v3.1	Bd1	35958201	35958632	Bradi1g54493.v3.1	Bd1	53035935	53036255
Bradi1g05763.v3.1	Bd1	35958201	35958632	Bradi3g27306.v3.1	Bd3	28023952	28025123
Bradi1g05769.v3.1	Bd1	35958790	35965789	Bradi3g27303.v3.1	Bd3	28022688	28023196
Bradi1g05765.v3.1	Bd1	35958794	35959477	Bradi3g27309.v3.1	Bd3	28023623	28023745
Bradi1g05765.v3.1	Bd1	35958794	35959477	Bradi3g04768.v3.1	Bd3	3281186	3281290
Bradi1g05765.v3.1	Bd1	35958794	35959477	Bradi3g11900.v3.1	Bd3	10457160	10457282
Bradi1g05767.v3.1	Bd1	35959040	35959363	Bradi3g11870.v3.1	Bd3	10455942	10457080
Bradi1g05767.v3.1	Bd1	35959040	35959363	Bradi3g27307.v3.1	Bd3	28023250	28023543
Bradi1g05767.v3.1	Bd1	35959040	35959363	Bradi5g23877.v3.1	Bd5	25822755	25823470
Bradi1g05767.v3.1	Bd1	35959040	35959363	Bradi4g08054.v3.1	Bd4	7049624	7049938
Bradi1g05767.v3.1	Bd1	35959040	35959363	Bradi4g23475.v3.1	Bd4	28223255	28223887
Bradi1g05772.v3.1	Bd1	35959066	35965789	Bradi4g08055.v3.1	Bd4	7050042	7050435
Bradi1g05772.v3.1	Bd1	35959066	35965789	Bradi3g27300.v3.1	Bd3	28022178	28023107
Bradi1g05774.v3.1	Bd1	35960454	35960816	Bradi3g42773.v3.1	Bd3	43980312	43980539
Bradi1g05774.v3.1	Bd1	35960454	35960816	Bradi3g27295.v3.1	Bd3	28021772	28022134
Bradi1g05776.v3.1	Bd1	35961214	35965789	Bradi3g27291.v3.1	Bd3	28020128	28020582
Bradi1g05776.v3.1	Bd1	35961214	35965789	Bradi1g05796.v3.1	Bd1	3927570	3928289
Bradi1g05778.v3.1	Bd1	35962837	35963286	Bradi1g05794.v3.1	Bd1	3927064	3927513
Bradi1g05782.v3.1	Bd1	35963360	35963575	Bradi1g05792.v3.1	Bd1	3926473	3927232
Bradi1g05782.v3.1	Bd1	35963360	35963575	Bradi4g19721.v3.1	Bd4	22570790	22571038
Bradi1g05782.v3.1	Bd1	35963360	35963575	Bradi5g10962.v3.1	Bd5	14611434	14611753
Bradi1g05782.v3.1	Bd1	35963360	35963575	Bradi3g18412.v3.1	Bd3	16844944	16845983
Bradi1g05782.v3.1	Bd1	35963360	35963575	Bradi1g71475.v3.1	Bd1	69689794	69690042
Bradi1g05784.v3.1	Bd1	35963638	35963887	Bradi5g10963.v3.1	Bd5	14611157	14611397
Bradi1g05784.v3.1	Bd1	35963638	35963887	Bradi4g15415.v3.1	Bd4	16119713	16119953
Bradi1g05786.v3.1	Bd1	35964010	35965109	Bradi5g05657.v3.1	Bd5	7276287	7277374
Bradi1g05786.v3.1	Bd1	35964010	35965109	Bradi3g18416.v3.1	Bd3	16846202	16847301
Bradi1g05789.v3.1	Bd1	35966000	35966140	Bradi3g27339.v3.1	Bd3	28037098	28037238
Bradi1g05789.v3.1	Bd1	35966000	35966140	Bradi1g32453.v3.1	Bd1	27889626	27889766
Bradi1g05789.v3.1	Bd1	35966000	35966140	Bradi3g18418.v3.1	Bd3	16848192	16848332
Bradi1g05789.v3.1	Bd1	35966000	35966140	Bradi5g10960.v3.1	Bd5	14608954	14609094
Bradi1g05791.v3.1	Bd1	35966257	35967009	Bradi3g27342.v3.1	Bd3	28037350	28038225
Bradi1g05791.v3.1	Bd1	35966257	35967009	Bradi4g19734.v3.1	Bd4	22573441	22574193
Bradi1g05791.v3.1	Bd1	35966257	35967009	Bradi3g18885.v3.1	Bd3	17504952	17505704
Bradi1g05791.v3.1	Bd1	35966257	35967009	Bradi5g10959.v3.1	Bd5	14608301	14608837
Bradi1g05791.v3.1	Bd1	35966257	35967009	Bradi1g32455.v3.1	Bd1	27889883	27890635
Bradi1g05791.v3.1	Bd1	35966257	35967009	Bradi3g18421.v3.1	Bd3	16848449	16849201
Bradi1g05793.v3.1	Bd1	35967430	35967657	Bradi3g27344.v3.1	Bd3	28038522	28038749
Bradi1g05793.v3.1	Bd1	35967430	35967657	Bradi4g08051.v3.1	Bd4	7045298	7045588
Bradi1g05793.v3.1	Bd1	35967430	35967657	Bradi1g32457.v3.1	Bd1	27891056	27891283
Bradi1g05793.v3.1	Bd1	35967430	35967657	Bradi3g18883.v3.1	Bd3	17504304	17504594
Bradi1g05795.v3.1	Bd1	35967718	35968416	Bradi5g10957.v3.1	Bd5	14606698	14607402
Bradi1g05795.v3.1	Bd1	35967718	35968416	Bradi3g18881.v3.1	Bd3	17503546	17504243
Bradi1g05795.v3.1	Bd1	35967718	35968416	Bradi3g27341.v3.1	Bd3	28038810	28039508
Bradi1g05795.v3.1	Bd1	35967718	35968416	Bradi3g18425.v3.1	Bd3	16849910	16850305
Bradi1g05797.v3.1	Bd1	35968549	35968894	Bradi3g27343.v3.1	Bd3	28039641	28039986
Bradi1g05797.v3.1	Bd1	35968549	35968894	Bradi3g18879.v3.1	Bd3	17503068	17503413
Bradi1g05797.v3.1	Bd1	35968549	35968894	Bradi1g05724.v3.1	Bd1	3884600	3884947
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi4g17718.v3.1	Bd4	19640644	19641482
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi1g56616.v3.1	Bd1	55391313	55391976
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi3g27346.v3.1	Bd3	28040177	28041433
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi3g27287.v3.1	Bd3	28006325	28007973
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi1g05721.v3.1	Bd1	3882538	3884253
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi4g37052.v3.1	Bd4	42196756	42197547
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi4g19727.v3.1	Bd4	22579384	22581281
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi3g16293.v3.1	Bd3	14456796	14458274
Bradi1g05799.v3.1	Bd1	35969085	35971279	Bradi4g37050.v3.1	Bd4	42192231	42192440
Bradi1g05801.v3.1	Bd1	35971454	35973588	Bradi4g23940.v3.1	Bd4	28742689	28743175
Bradi1g05801.v3.1	Bd1	35971454	35973588	Bradi3g27289.v3.1	Bd3	28008286	28008756
Bradi1g05801.v3.1	Bd1	35971454	35973588	Bradi4g37058.v3.1	Bd4	42197842	42198108
Bradi1g05801.v3.1	Bd1	35971454	35973588	Bradi1g05715.v3.1	Bd1	3880431	3883104
Bradi1g05801.v3.1	Bd1	35971454	35973588	Bradi4g17010.v3.1	Bd4	17900042	17900915
Bradi1g05804.v3.1	Bd1	35984251	35984523	Bradi3g27273.v3.1	Bd3	27997307	27997579
Bradi1g40290.v3.1	Bd1	37135337	37137104	Bradi4g05462.v3.1	Bd4	4555127	4556941
Bradi1g40543.v3.1	Bd1	37287040	37290307	Bradi1g40732.v3.1	Bd1	37420639	37423923
Bradi1g40732.v3.1	Bd1	37420639	37423923	Bradi1g40543.v3.1	Bd1	37287040	37290307
Bradi1g41660.v3.1	Bd1	38180906	38183718	Bradi1g22390.v3.1	Bd1	17972722	17975721
Bradi1g41684.v3.1	Bd1	38313802	38314716	Bradi2g47930.v3.1	Bd2	48067293	48068224
Bradi1g41860.v3.1	Bd1	38714733	38725836	Bradi4g39490.v3.1	Bd4	44045075	44050820
Bradi1g41907.v3.1	Bd1	38755599	38771237	Bradi1g24461.v3.1	Bd1	19699525	19700455
Bradi1g42010.v3.1	Bd1	38962622	38970504	Bradi5g05060.v3.1	Bd5	6480511	6487378
Bradi1g42250.v3.1	Bd1	39356647	39361525	Bradi1g51680.v3.1	Bd1	50278304	50281593
Bradi1g42330.v3.1	Bd1	39496072	39497071	Bradi1g14186.v3.1	Bd1	11081215	11082905
Bradi1g42330.v3.1	Bd1	39496072	39497071	Bradi5g08721.v3.1	Bd5	11743907	11744907
Bradi1g42330.v3.1	Bd1	39496072	39497071	Bradi3g18451.v3.1	Bd3	16898446	16899397
