geneId	chromosome	geneStart	geneEnd	unique	genomeId2	geneIdG2	chromosomeG2	geneStartG2	geneEndG2	type
C4_01260W_B	Ca22chr4B_C_albicans_SC5314	253038	254849	N	2	AT4G32551.TAIR10	Chr4	15707481	15713662	M
C4_01260W_B	Ca22chr4B_C_albicans_SC5314	253038	254849	N	2	AT1G75340.TAIR10	Chr1	28268970	28271948	M
C4_01260W_B	Ca22chr4B_C_albicans_SC5314	253038	254849	N	2	AT5G49700.TAIR10	Chr5	20192599	20193429	M
C4_01290W_B	Ca22chr4B_C_albicans_SC5314	258937	261327	N	2	AT4G02810.TAIR10	Chr4	1256162	1257212	M
C4_01290W_B	Ca22chr4B_C_albicans_SC5314	258937	261327	N	2	AT5G03710.TAIR10	Chr5	971107	971627	M
C4_01290W_B	Ca22chr4B_C_albicans_SC5314	258937	261327	N	2	AT1G47300.TAIR10	Chr1	17339561	17340972	M
C4_01290W_B	Ca22chr4B_C_albicans_SC5314	258937	261327	N	2	AT5G55430.TAIR10	Chr5	22464589	22465218	M
C4_02530W_B	Ca22chr4B_C_albicans_SC5314	517364	520288	N	2	AT4G02810.TAIR10	Chr4	1256162	1257212	M
C4_02530W_B	Ca22chr4B_C_albicans_SC5314	517364	520288	N	2	AT5G03710.TAIR10	Chr5	971107	971627	M
C4_02530W_B	Ca22chr4B_C_albicans_SC5314	517364	520288	N	2	AT1G47300.TAIR10	Chr1	17339561	17340972	M
C4_02530W_B	Ca22chr4B_C_albicans_SC5314	517364	520288	N	2	AT5G55430.TAIR10	Chr5	22464589	22465218	M
C4_02900C_B	Ca22chr4B_C_albicans_SC5314	599311	600672	N	2	AT4G30460.TAIR10	Chr4	14888980	14889802	M
C4_02900C_B	Ca22chr4B_C_albicans_SC5314	599311	600672	N	2	AT5G26673.TAIR10	Chr5	9279309	9279611	M
C4_02900C_B	Ca22chr4B_C_albicans_SC5314	599311	600672	N	2	AT2G29125.TAIR10	Chr2	12523342	12524109	M
C4_02900C_B	Ca22chr4B_C_albicans_SC5314	599311	600672	N	2	AT4G30450.TAIR10	Chr4	14886027	14886675	M
C4_02940W_B	Ca22chr4B_C_albicans_SC5314	606534	608480	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
C4_03440C_B	Ca22chr4B_C_albicans_SC5314	718938	721145	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
C4_04100C_B	Ca22chr4B_C_albicans_SC5314	878839	879432	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
C4_05160C_B	Ca22chr4B_C_albicans_SC5314	1117414	1118961	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
C4_05340W_B	Ca22chr4B_C_albicans_SC5314	1161957	1164314	N	2	AT1G29460.TAIR10	Chr1	10307507	10308143	U
C4_07180W_B	Ca22chr4B_C_albicans_SC5314	1585372	1585953	N	2	AT5G03240.TAIR10	Chr5	771725	773515	M
C4_07180W_B	Ca22chr4B_C_albicans_SC5314	1585372	1585953	N	2	AT1G65350.TAIR10	Chr1	24272518	24277275	M
C4_07180W_B	Ca22chr4B_C_albicans_SC5314	1585372	1585953	N	2	AT4G05320.TAIR10	Chr4	2718170	2720308	M
C4_07180W_B	Ca22chr4B_C_albicans_SC5314	1585372	1585953	N	2	AT4G02890.TAIR10	Chr4	1278530	1280028	M
C4_07180W_B	Ca22chr4B_C_albicans_SC5314	1585372	1585953	N	2	AT4G05050.TAIR10	Chr4	2588004	2589139	M
C4_07180W_B	Ca22chr4B_C_albicans_SC5314	1585372	1585953	N	2	AT5G20620.TAIR10	Chr5	6973071	6974946	M
C5_00710W_A	Ca22chr5A_C_albicans_SC5314	164508	166652	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C5_02610C_A	Ca22chr5A_C_albicans_SC5314	582629	586153	N	2	AT3G17160.TAIR10	Chr3	5852152	5853080	M
C5_02610C_A	Ca22chr5A_C_albicans_SC5314	582629	586153	N	2	AT1G48400.TAIR10	Chr1	17882136	17883855	M
C5_03940C_A	Ca22chr5A_C_albicans_SC5314	863687	865150	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C5_00710W_B	Ca22chr5B_C_albicans_SC5314	164507	166657	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C5_02610C_B	Ca22chr5B_C_albicans_SC5314	582721	586245	N	2	AT3G17160.TAIR10	Chr3	5852152	5853080	M
C5_02610C_B	Ca22chr5B_C_albicans_SC5314	582721	586245	N	2	AT1G48400.TAIR10	Chr1	17882136	17883855	M
C5_02900W_B	Ca22chr5B_C_albicans_SC5314	642742	645054	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
C5_03940C_B	Ca22chr5B_C_albicans_SC5314	863797	865263	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C6_01620W_A	Ca22chr6A_C_albicans_SC5314	334854	336653	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C6_02840C_A	Ca22chr6A_C_albicans_SC5314	586391	587995	N	2	AT1G43850.TAIR10	Chr1	16617129	16622049	M
C6_02840C_A	Ca22chr6A_C_albicans_SC5314	586391	587995	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
C6_02840C_A	Ca22chr6A_C_albicans_SC5314	586391	587995	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
C6_03650C_A	Ca22chr6A_C_albicans_SC5314	775110	776588	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	U
C6_04270W_A	Ca22chr6A_C_albicans_SC5314	939854	945904	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
C6_04270W_A	Ca22chr6A_C_albicans_SC5314	939854	945904	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
C6_01620W_B	Ca22chr6B_C_albicans_SC5314	334814	336613	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C6_02290C_B	Ca22chr6B_C_albicans_SC5314	475585	477966	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
C6_02290C_B	Ca22chr6B_C_albicans_SC5314	475585	477966	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
C6_02840C_B	Ca22chr6B_C_albicans_SC5314	586339	587943	N	2	AT1G43850.TAIR10	Chr1	16617129	16622049	M
C6_02840C_B	Ca22chr6B_C_albicans_SC5314	586339	587943	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
C6_02840C_B	Ca22chr6B_C_albicans_SC5314	586339	587943	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
C6_03650C_B	Ca22chr6B_C_albicans_SC5314	775068	776546	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	U
C6_04270W_B	Ca22chr6B_C_albicans_SC5314	939803	945853	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
C6_04270W_B	Ca22chr6B_C_albicans_SC5314	939803	945853	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
C7_01410C_A	Ca22chr7A_C_albicans_SC5314	290111	291139	N	2	AT4G02810.TAIR10	Chr4	1256162	1257212	M
C7_01410C_A	Ca22chr7A_C_albicans_SC5314	290111	291139	N	2	AT5G03710.TAIR10	Chr5	971107	971627	M
C7_01410C_A	Ca22chr7A_C_albicans_SC5314	290111	291139	N	2	AT1G47300.TAIR10	Chr1	17339561	17340972	M
C7_03780C_A	Ca22chr7A_C_albicans_SC5314	838198	839559	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C7_03850W_A	Ca22chr7A_C_albicans_SC5314	850058	852295	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
C7_01410C_B	Ca22chr7B_C_albicans_SC5314	290114	291142	N	2	AT4G02810.TAIR10	Chr4	1256162	1257212	M
C7_01410C_B	Ca22chr7B_C_albicans_SC5314	290114	291142	N	2	AT5G03710.TAIR10	Chr5	971107	971627	M
C7_01410C_B	Ca22chr7B_C_albicans_SC5314	290114	291142	N	2	AT1G47300.TAIR10	Chr1	17339561	17340972	M
C7_03780C_B	Ca22chr7B_C_albicans_SC5314	838229	839590	N	2	AT2G44340.TAIR10	Chr2	18314279	18314845	U
C7_03850W_B	Ca22chr7B_C_albicans_SC5314	850089	852326	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_00980C_A	Ca22chrRA_C_albicans_SC5314	216776	218971	N	2	AT3G17160.TAIR10	Chr3	5852152	5853080	M
CR_00980C_A	Ca22chrRA_C_albicans_SC5314	216776	218971	N	2	AT5G63740.TAIR10	Chr5	25510776	25511456	M
CR_00980C_A	Ca22chrRA_C_albicans_SC5314	216776	218971	N	2	AT3G29000.TAIR10	Chr3	11005779	11006414	M
CR_00980C_A	Ca22chrRA_C_albicans_SC5314	216776	218971	N	2	AT2G21420.TAIR10	Chr2	9169713	9171746	M
CR_00980C_A	Ca22chrRA_C_albicans_SC5314	216776	218971	N	2	AT1G48400.TAIR10	Chr1	17882136	17883855	M
CR_02680W_A	Ca22chrRA_C_albicans_SC5314	615879	618245	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_02930W_A	Ca22chrRA_C_albicans_SC5314	672970	678726	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_04840C_A	Ca22chrRA_C_albicans_SC5314	1048237	1050153	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
CR_04840C_A	Ca22chrRA_C_albicans_SC5314	1048237	1050153	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
CR_06910W_A	Ca22chrRA_C_albicans_SC5314	1479588	1484264	N	2	AT1G43850.TAIR10	Chr1	16617129	16622049	M
CR_06910W_A	Ca22chrRA_C_albicans_SC5314	1479588	1484264	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
CR_06910W_A	Ca22chrRA_C_albicans_SC5314	1479588	1484264	N	2	AT5G61270.TAIR10	Chr5	24638775	24640600	M
CR_06910W_A	Ca22chrRA_C_albicans_SC5314	1479588	1484264	N	2	AT4G17950.TAIR10	Chr4	9966990	9969232	M
CR_06910W_A	Ca22chrRA_C_albicans_SC5314	1479588	1484264	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
CR_06910W_A	Ca22chrRA_C_albicans_SC5314	1479588	1484264	N	2	AT1G75340.TAIR10	Chr1	28268970	28271948	M
CR_06910W_A	Ca22chrRA_C_albicans_SC5314	1479588	1484264	N	2	AT5G49700.TAIR10	Chr5	20192599	20193429	M
CR_07860C_A	Ca22chrRA_C_albicans_SC5314	1708816	1709559	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_09470W_A	Ca22chrRA_C_albicans_SC5314	2017154	2021266	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_09480W_A	Ca22chrRA_C_albicans_SC5314	2021791	2023167	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_10240W_A	Ca22chrRA_C_albicans_SC5314	2184322	2186232	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_10550W_A	Ca22chrRA_C_albicans_SC5314	2240734	2242575	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_00980C_B	Ca22chrRB_C_albicans_SC5314	216775	218970	N	2	AT3G17160.TAIR10	Chr3	5852152	5853080	M
CR_00980C_B	Ca22chrRB_C_albicans_SC5314	216775	218970	N	2	AT5G63740.TAIR10	Chr5	25510776	25511456	M
CR_00980C_B	Ca22chrRB_C_albicans_SC5314	216775	218970	N	2	AT3G29000.TAIR10	Chr3	11005779	11006414	M
CR_00980C_B	Ca22chrRB_C_albicans_SC5314	216775	218970	N	2	AT2G21420.TAIR10	Chr2	9169713	9171746	M
CR_00980C_B	Ca22chrRB_C_albicans_SC5314	216775	218970	N	2	AT1G48400.TAIR10	Chr1	17882136	17883855	M
CR_02680W_B	Ca22chrRB_C_albicans_SC5314	615839	618205	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_02930W_B	Ca22chrRB_C_albicans_SC5314	672908	678664	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_04840C_B	Ca22chrRB_C_albicans_SC5314	1048177	1050090	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
CR_04840C_B	Ca22chrRB_C_albicans_SC5314	1048177	1050090	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
CR_06910W_B	Ca22chrRB_C_albicans_SC5314	1479491	1484167	N	2	AT1G43850.TAIR10	Chr1	16617129	16622049	M
CR_06910W_B	Ca22chrRB_C_albicans_SC5314	1479491	1484167	N	2	AT1G55080.TAIR10	Chr1	20553011	20554254	M
CR_06910W_B	Ca22chrRB_C_albicans_SC5314	1479491	1484167	N	2	AT5G61270.TAIR10	Chr5	24638775	24640600	M
CR_06910W_B	Ca22chrRB_C_albicans_SC5314	1479491	1484167	N	2	AT4G17950.TAIR10	Chr4	9966990	9969232	M
CR_06910W_B	Ca22chrRB_C_albicans_SC5314	1479491	1484167	N	2	AT3G22930.TAIR10	Chr3	8124083	8125931	M
CR_06910W_B	Ca22chrRB_C_albicans_SC5314	1479491	1484167	N	2	AT1G75340.TAIR10	Chr1	28268970	28271948	M
CR_06910W_B	Ca22chrRB_C_albicans_SC5314	1479491	1484167	N	2	AT5G49700.TAIR10	Chr5	20192599	20193429	M
CR_07860C_B	Ca22chrRB_C_albicans_SC5314	1708220	1708963	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_09470W_B	Ca22chrRB_C_albicans_SC5314	2016613	2020725	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_09480W_B	Ca22chrRB_C_albicans_SC5314	2021250	2022626	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_10240W_B	Ca22chrRB_C_albicans_SC5314	2183782	2185692	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
CR_10550W_B	Ca22chrRB_C_albicans_SC5314	2240194	2242035	N	2	AT5G03710.TAIR10	Chr5	971107	971627	U
