geneId	chromosome	geneStart	geneEnd	unique	genomeId2	geneIdG2	chromosomeG2	geneStartG2	geneEndG2	type
Cd36_32350	ChrR_C_dubliniensis_CD36	1437613	1438023	N	1	CAGL0H09856g	ChrH_C_glabrata_CBS138	961548	964656	M
Cd36_32660	ChrR_C_dubliniensis_CD36	1508970	1509707	Y	1	CAGL0K02497g	ChrK_C_glabrata_CBS138	225947	227010	L
Cd36_33070	ChrR_C_dubliniensis_CD36	1585939	1588701	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_33070	ChrR_C_dubliniensis_CD36	1585939	1588701	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_33070	ChrR_C_dubliniensis_CD36	1585939	1588701	N	1	CAGL0J01595g	ChrJ_C_glabrata_CBS138	151557	154136	M
Cd36_33270	ChrR_C_dubliniensis_CD36	1633811	1634803	Y	1	CAGL0K02079g	ChrK_C_glabrata_CBS138	178580	180995	L
Cd36_34450	ChrR_C_dubliniensis_CD36	1895725	1897290	N	1	CAGL0E00561g	ChrE_C_glabrata_CBS138	49847	52769	M
Cd36_34450	ChrR_C_dubliniensis_CD36	1895725	1897290	N	1	CAGL0F00803g	ChrF_C_glabrata_CBS138	88417	91255	M
Cd36_35055	ChrR_C_dubliniensis_CD36	2105726	2106591	Y	1	CAGL0E04752g	ChrE_C_glabrata_CBS138	455229	456844	L
Cd36_35480	ChrR_C_dubliniensis_CD36	2226758	2231965	Y	1	CAGL0I03828g	ChrI_C_glabrata_CBS138	328636	334963	L
